Temperature_C,Pressure_P,Message Number
27.53,97547.44,30036
27.53,97548.09,30037
27.52,97547.06,30038
27.53,97545.94,30039
27.53,97543.28,30040
27.53,97543.36,30041
27.53,97541.87,30042
27.53,97539.72,30043
27.53,97540.51,30044
27.53,97540.97,30045
27.52,97544.58,30046
27.53,97546.11,30047
27.53,97541.3,30048
27.53,97539.22,30049
27.53,97539.84,30050
27.53,97541.25,30051
27.54,97544.47,30052
27.54,97543.3,30053
27.53,97543.41,30054
27.54,97548.21,30055
27.53,97550.7,30056
27.53,97546.48,30057
27.53,97545.84,30058
27.53,97545.98,30059
27.54,97546.3,30060
27.53,97546.52,30061
27.54,97548.13,30062
27.54,97547.13,30063
27.54,97546.33,30064
27.53,97546.56,30065
27.54,97543.64,30066
27.54,97546,30067
27.54,97543.02,30068
27.54,97543.18,30069
27.54,97541.98,30070
27.54,97539.54,30071
27.54,97538.91,30072
27.54,97538.91,30073
27.54,97540.53,30074
27.54,97538.05,30075
27.54,97538.34,30076
27.54,97538.84,30077
27.54,97538.2,30078
27.54,97538.7,30079
27.54,97540.33,30080
27.53,97539.44,30081
27.54,97545.97,30082
27.54,97545.14,30083
27.54,97542.56,30084
27.54,97544.02,30085
27.54,97542.67,30086
27.55,97545.08,30087
27.55,97543.26,30088
27.55,97540.61,30089
27.55,97539.95,30090
27.55,97536.71,30091
27.56,97535.76,30092
27.56,97538.58,30093
27.56,97538.78,30094
27.56,97539.4,30095
27.56,97539.95,30096
27.56,97538.12,30097
27.56,97537.13,30098
27.56,97539.65,30099
27.56,97537.2,30100
27.56,97535.84,30101
27.56,97533.65,30102
27.56,97536,30103
27.56,97533.69,30104
27.56,97532.16,30105
27.56,97530.75,30106
27.56,97529.7,30107
27.56,97528.88,30108
27.56,97530.83,30109
27.56,97536.88,30110
27.57,97536.58,30111
27.57,97533.59,30112
27.56,97535.05,30113
27.56,97533.35,30114
27.56,97533.69,30115
27.56,97534.35,30116
27.56,97532.86,30117
27.56,97532.86,30118
27.56,97534.69,30119
27.56,97539.32,30120
27.56,97541.48,30121
27.56,97541.14,30122
27.56,97540.48,30123
27.56,97539.16,30124
27.56,97541.45,30125
27.56,97541.6,30126
27.56,97540.11,30127
27.56,97540.11,30128
27.56,97542.72,30129
27.56,97542.92,30130
27.56,97550.67,30131
27.56,97548.69,30132
27.56,97549.67,30133
27.55,97553.12,30134
27.56,97555.86,30135
27.56,97556.52,30136
27.56,97553.7,30137
27.56,97554.73,30138
27.56,97555.36,30139
27.56,97558.88,30140
27.56,97553.94,30141
27.56,97553.41,30142
27.56,97555.52,30143
27.56,97555.69,30144
27.57,97558.63,30145
27.56,97562.73,30146
27.56,97553.58,30147
27.56,97548.92,30148
27.56,97554.44,30149
27.56,97555.23,30150
27.56,97550.3,30151
27.57,97546.19,30152
27.57,97547.34,30153
27.56,97547.31,30154
27.57,97550.33,30155
27.57,97547.34,30156
27.56,97545.82,30157
27.57,97547.02,30158
27.57,97550.5,30159
27.57,97548.55,30160
27.57,97547.59,30161
27.57,97548.91,30162
27.57,97546.27,30163
27.57,97557.91,30164
27.57,97554.42,30165
27.57,97550.94,30166
27.57,97547.92,30167
27.58,97549.99,30168
27.57,97553.56,30169
27.57,97555.2,30170
27.57,97558.86,30171
27.57,97554.69,30172
27.57,97554.19,30173
27.57,97565.25,30174
27.57,97565.58,30175
27.57,97563.63,30176
27.57,97577.88,30177
27.57,97566.65,30178
27.57,97569.52,30179
27.57,97556.91,30180
27.57,97562.5,30181
27.57,97565.69,30182
27.57,97562.3,30183
27.57,97567.98,30184
27.58,97566.55,30185
27.58,97563.24,30186
27.58,97565.73,30187
27.58,97568.72,30188
27.58,97565.23,30189
27.57,97569.17,30190
27.58,97566.73,30191
27.58,97566.77,30192
27.58,97570.71,30193
27.58,97570.38,30194
27.58,97570.03,30195
27.58,97567.06,30196
27.58,97567.39,30197
27.58,97569.38,30198
27.57,97565.53,30199
27.58,97568.72,30200
27.58,97575.17,30201
27.57,97574.97,30202
27.57,97571.99,30203
27.58,97577.66,30204
27.58,97594.73,30205
27.58,97586.3,30206
27.58,97588.44,30207
27.58,97580.66,30208
27.58,97580.7,30209
27.57,97575.8,30210
27.58,97580.36,30211
27.58,97575.85,30212
27.58,97584.13,30213
27.58,97577.88,30214
27.58,97579.33,30215
27.58,97573.53,30216
27.58,97570.2,30217
27.58,97571.53,30218
27.58,97570.53,30219
27.58,97571.7,30220
27.58,97573.28,30221
27.58,97576.59,30222
27.58,97576.84,30223
27.58,97577.88,30224
27.58,97577.55,30225
27.58,97575.09,30226
27.59,97577.47,30227
27.59,97572.69,30228
27.58,97572.94,30229
27.59,97576.13,30230
27.59,97573.81,30231
27.59,97570.05,30232
27.59,97571.03,30233
27.59,97581.36,30234
27.59,97578.7,30235
27.59,97572.41,30236
27.59,97572.41,30237
27.59,97566.27,30238
27.59,97565.44,30239
27.59,97560.14,30240
27.59,97566.77,30241
27.59,97568.59,30242
27.59,97568.09,30243
27.6,97577.95,30244
27.6,97571.65,30245
27.59,97580.73,30246
27.6,97569.66,30247
27.6,97562.74,30248
27.6,97561.7,30249
27.6,97553.83,30250
27.6,97557.84,30251
27.6,97567.63,30252
27.6,97572.27,30253
27.6,97574.25,30254
27.6,97570.93,30255
27.6,97571.56,30256
27.6,97568.73,30257
27.6,97571.34,30258
27.6,97571.52,30259
27.6,97569.53,30260
27.6,97565.89,30261
27.6,97566.76,30262
27.6,97564.43,30263
27.6,97567.91,30264
27.6,97568.08,30265
27.6,97565.79,30266
27.6,97558.01,30267
27.6,97566.95,30268
27.61,97564.38,30269
27.61,97568.02,30270
27.61,97574.7,30271
27.61,97583.02,30272
27.61,97573.41,30273
27.61,97576.98,30274
27.61,97572.88,30275
27.61,97573.88,30276
27.61,97571.06,30277
27.61,97564.27,30278
27.61,97563.92,30279
27.61,97566.45,30280
27.61,97568.73,30281
27.61,97561.98,30282
27.61,97560.48,30283
27.61,97563.92,30284
27.62,97563.18,30285
27.62,97565.82,30286
27.61,97572.75,30287
27.62,97566.49,30288
27.61,97559.32,30289
27.62,97552.61,30290
27.61,97557.83,30291
27.61,97554.84,30292
27.62,97548.95,30293
27.62,97552.52,30294
27.62,97545.14,30295
27.62,97542.7,30296
27.62,97545.22,30297
27.62,97551.19,30298
27.62,97562.75,30299
27.62,97559.23,30300
27.62,97559.07,30301
27.62,97569.2,30302
27.62,97558.44,30303
27.62,97568.59,30304
27.63,97575.92,30305
27.62,97574.88,30306
27.62,97577.2,30307
27.63,97574.92,30308
27.63,97572.19,30309
27.63,97571.11,30310
27.63,97572.81,30311
27.63,97564.03,30312
27.63,97564.4,30313
27.63,97567.47,30314
27.63,97559.05,30315
27.63,97572.59,30316
27.63,97568.66,30317
27.63,97572.48,30318
27.63,97570.69,30319
27.63,97568.88,30320
27.63,97570.86,30321
27.63,97575.71,30322
27.63,97575.55,30323
27.63,97575.05,30324
27.63,97570.52,30325
27.64,97581.06,30326
27.63,97581.17,30327
27.63,97586.98,30328
27.63,97578.31,30329
27.63,97581.84,30330
27.64,97580.55,30331
27.64,97584.7,30332
27.64,97582.58,30333
27.64,97586.53,30334
27.64,97587.52,30335
27.63,97586.49,30336
27.64,97597.01,30337
27.63,97586.94,30338
27.63,97596.67,30339
27.63,97594.4,30340
27.63,97594.22,30341
27.63,97591.73,30342
27.63,97594.02,30343
27.63,97595.19,30344
27.63,97582.96,30345
27.63,97587.6,30346
27.63,97579.27,30347
27.63,97584.41,30348
27.63,97574.27,30349
27.63,97574.97,30350
27.63,97578.69,30351
27.64,97577.58,30352
27.63,97580.48,30353
27.64,97583.2,30354
27.64,97583.88,30355
27.63,97582.84,30356
27.64,97581.22,30357
27.63,97588.3,30358
27.64,97583.2,30359
27.64,97585.86,30360
27.63,97573.56,30361
27.64,97589.88,30362
27.64,97579.77,30363
27.64,97579.14,30364
27.64,97565.8,30365
27.63,97567.88,30366
27.64,97582.71,30367
27.64,97581.88,30368
27.63,97582.17,30369
27.64,97584.03,30370
27.64,97584.41,30371
27.64,97589.17,30372
27.64,97585.56,30373
27.64,97580.06,30374
27.64,97578.61,30375
27.64,97578.23,30376
27.64,97588.71,30377
27.64,97589.75,30378
27.64,97587.92,30379
27.64,97586.85,30380
27.64,97604.16,30381
27.64,97598.55,30382
27.65,97596.42,30383
27.64,97591.58,30384
27.65,97594.09,30385
27.64,97591.75,30386
27.65,97596.26,30387
27.64,97599.53,30388
27.65,97601.41,30389
27.64,97600.7,30390
27.64,97592.56,30391
27.64,97593.41,30392
27.64,97596.39,30393
27.64,97596.72,30394
27.65,97596.59,30395
27.65,97603.55,30396
27.65,97594.47,30397
27.65,97589.66,30398
27.65,97594.35,30399
27.65,97596.34,30400
27.65,97591.86,30401
27.65,97588.34,30402
27.65,97585.56,30403
27.65,97578.52,30404
27.64,97575.99,30405
27.65,97580.22,30406
27.65,97579.89,30407
27.65,97581.88,30408
27.65,97579.42,30409
27.65,97584.19,30410
27.65,97582.34,30411
27.65,97579.06,30412
27.65,97576.87,30413
27.65,97575.05,30414
27.65,97576.73,30415
27.65,97578.23,30416
27.65,97578.73,30417
27.65,97575.74,30418
27.65,97574.55,30419
27.64,97568.21,30420
27.64,97560.75,30421
27.65,97568.08,30422
27.64,97565.73,30423
27.65,97565.92,30424
27.64,97564.72,30425
27.64,97562.41,30426
27.64,97564.02,30427
27.64,97561.16,30428
27.64,97558.05,30429
27.64,97554.45,30430
27.64,97555.27,30431
27.64,97552.14,30432
27.64,97554.45,30433
27.64,97552.14,30434
27.64,97548.16,30435
27.64,97547.98,30436
27.64,97551.76,30437
27.64,97548.44,30438
27.64,97553.91,30439
27.63,97560.3,30440
27.64,97568.29,30441
27.63,97575.05,30442
27.63,97557.31,30443
27.63,97554.78,30444
27.63,97571.31,30445
27.63,97570.33,30446
27.63,97568.13,30447
27.63,97568.38,30448
27.63,97569.03,30449
27.63,97572.31,30450
27.63,97568.42,30451
27.63,97566.6,30452
27.64,97569.5,30453
27.64,97567.8,30454
27.63,97567.59,30455
27.63,97565.11,30456
27.64,97567.46,30457
27.64,97565.67,30458
27.64,97566.34,30459
27.64,97567.63,30460
27.64,97565.84,30461
27.64,97560.74,30462
27.65,97568.91,30463
27.64,97565.89,30464
27.64,97564.35,30465
27.64,97564.72,30466
27.64,97564.19,30467
27.64,97571.94,30468
27.63,97570.91,30469
27.63,97573.56,30470
27.64,97575.48,30471
27.64,97564.84,30472
27.64,97567.7,30473
27.64,97575,30474
27.64,97575.48,30475
27.64,97568.03,30476
27.64,97564.73,30477
27.64,97564.39,30478
27.64,97563.41,30479
27.64,97572.02,30480
27.64,97571.03,30481
27.65,97572.23,30482
27.65,97569.66,30483
27.65,97571.31,30484
27.65,97571.02,30485
27.65,97571.93,30486
27.65,97570.91,30487
27.65,97572.05,30488
27.64,97572.34,30489
27.64,97577.48,30490
27.64,97576.5,30491
27.65,97578.2,30492
27.64,97576.66,30493
27.64,97575.84,30494
27.64,97578.65,30495
27.65,97578.52,30496
27.65,97577.2,30497
27.64,97570.86,30498
27.64,97575.62,30499
27.64,97576.28,30500
27.64,97581.42,30501
27.64,97576.28,30502
27.64,97578.94,30503
27.64,97579.59,30504
27.64,97577.15,30505
27.64,97575.34,30506
27.64,97576.82,30507
27.64,97577.48,30508
27.64,97575.17,30509
27.65,97573.89,30510
27.65,97572.56,30511
27.65,97575.16,30512
27.65,97580.25,30513
27.65,97585.39,30514
27.65,97581.05,30515
27.65,97579.89,30516
27.65,97575.91,30517
27.65,97578.47,30518
27.65,97582.67,30519
27.64,97588.77,30520
27.64,97578.48,30521
27.65,97582.2,30522
27.65,97582.5,30523
27.65,97582.53,30524
27.65,97579.39,30525
27.65,97586.22,30526
27.66,97578.34,30527
27.66,97585.14,30528
27.66,97588.13,30529
27.66,97595.45,30530
27.66,97588.45,30531
27.66,97588.86,30532
27.66,97586.5,30533
27.66,97587.13,30534
27.66,97588.2,30535
27.66,97591.34,30536
27.66,97588.81,30537
27.66,97583.19,30538
27.67,97588.45,30539
27.66,97595.62,30540
27.66,97594.33,30541
27.66,97592.8,30542
27.66,97596.31,30543
27.66,97591.47,30544
27.66,97588.32,30545
27.65,97591.56,30546
27.66,97597.56,30547
27.66,97602.38,30548
27.66,97596.25,30549
27.65,97593.05,30550
27.66,97598.89,30551
27.66,97598.39,30552
27.66,97592.42,30553
27.65,97592.86,30554
27.66,97600.55,30555
27.66,97596.12,30556
27.66,97599.88,30557
27.66,97608.84,30558
27.66,97600.72,30559
27.66,97598.27,30560
27.66,97601.05,30561
27.66,97603.37,30562
27.66,97601.22,30563
27.66,97602.78,30564
27.66,97597.48,30565
27.67,97599.39,30566
27.66,97603.78,30567
27.67,97602.7,30568
27.66,97599.52,30569
27.66,97603.66,30570
27.67,97604.19,30571
27.66,97610.41,30572
27.66,97608.13,30573
27.66,97606.31,30574
27.67,97609.49,30575
27.66,97607.92,30576
27.67,97609.49,30577
27.66,97607.3,30578
27.66,97611.61,30579
27.67,97615.3,30580
27.67,97617.79,30581
27.66,97605.56,30582
27.66,97616.5,30583
27.66,97612.61,30584
27.66,97618.58,30585
27.66,97613.23,30586
27.66,97610.88,30587
27.66,97610.9,30588
27.66,97606.48,30589
27.66,97614.27,30590
27.66,97616.54,30591
27.66,97612.06,30592
27.66,97606.09,30593
27.66,97606.64,30594
27.67,97601.04,30595
27.67,97603.56,30596
27.67,97598.3,30597
27.67,97603.11,30598
27.67,97600.13,30599
27.67,97604.19,30600
27.67,97605.89,30601
27.67,97609.75,30602
27.67,97608.09,30603
27.67,97603.61,30604
27.68,97606.83,30605
27.68,97607.46,30606
27.67,97609.08,30607
27.67,97607.18,30608
27.67,97597.31,30609
27.67,97602.95,30610
27.68,97601.16,30611
27.68,97600.88,30612
27.68,97606.18,30613
27.68,97606.67,30614
27.68,97604.16,30615
27.68,97605.84,30616
27.67,97607.09,30617
27.68,97606.31,30618
27.67,97606.39,30619
27.67,97605.69,30620
27.67,97610.33,30621
27.67,97619.97,30622
27.67,97617.16,30623
27.67,97610.9,30624
27.67,97601.61,30625
27.67,97605.28,30626
27.68,97605.02,30627
27.67,97598.64,30628
27.68,97597.23,30629
27.68,97598.38,30630
27.68,97602.08,30631
27.68,97599.13,30632
27.68,97598.72,30633
27.67,97595.29,30634
27.67,97596.08,30635
27.66,97595.7,30636
27.67,97596.56,30637
27.67,97596.73,30638
27.67,97598.59,30639
27.67,97598.56,30640
27.67,97588.81,30641
27.67,97588.28,30642
27.67,97590.68,30643
27.67,97593.3,30644
27.67,97591.34,30645
27.67,97590.31,30646
27.67,97590.64,30647
27.67,97591.96,30648
27.68,97592.55,30649
27.68,97589.6,30650
27.68,97597.39,30651
27.68,97598.34,30652
27.68,97589.64,30653
27.68,97593.45,30654
27.68,97591.42,30655
27.68,97590.43,30656
27.68,97589.31,30657
27.68,97587.08,30658
27.68,97589.27,30659
27.68,97589.77,30660
27.67,97591.52,30661
27.68,97586.42,30662
27.68,97587.91,30663
27.68,97587.41,30664
27.67,97584.72,30665
27.68,97590.56,30666
27.68,97591.22,30667
27.68,97588.04,30668
27.67,97588.2,30669
27.68,97593.05,30670
27.68,97595.73,30671
27.68,97594.36,30672
27.68,97595.41,30673
27.68,97591.76,30674
27.68,97592.55,30675
27.68,97594.05,30676
27.68,97595.78,30677
27.68,97593.62,30678
27.68,97595.78,30679
27.68,97592.14,30680
27.68,97597.26,30681
27.68,97598.06,30682
27.69,97611.42,30683
27.68,97602.58,30684
27.68,97595.91,30685
27.68,97596.7,30686
27.68,97600.22,30687
27.68,97597.69,30688
27.68,97589.06,30689
27.68,97599.25,30690
27.68,97596.73,30691
27.68,97586.95,30692
27.68,97587.16,30693
27.68,97586.49,30694
27.68,97588.69,30695
27.68,97587.66,30696
27.69,97586.41,30697
27.68,97587.53,30698
27.68,97580.06,30699
27.68,97582.18,30700
27.68,97586.33,30701
27.68,97589.34,30702
27.69,97589.89,30703
27.68,97587.69,30704
27.68,97592.79,30705
27.68,97594.45,30706
27.68,97590.51,30707
27.68,97585.83,30708
27.68,97581.89,30709
27.69,97591.73,30710
27.69,97591.55,30711
27.69,97589.09,30712
27.69,97589.09,30713
27.69,97589.42,30714
27.69,97590.55,30715
27.69,97587.23,30716
27.69,97588.55,30717
27.69,97590.2,30718
27.69,97589.42,30719
27.69,97586.6,30720
27.69,97589.92,30721
27.69,97590.16,30722
27.69,97591.86,30723
27.69,97592.19,30724
27.69,97592.31,30725
27.69,97593.48,30726
27.69,97594.67,30727
27.69,97591.82,30728
27.69,97590.82,30729
27.69,97591.19,30730
27.69,97598.45,30731
27.69,97598.62,30732
27.69,97611.7,30733
27.69,97599.86,30734
27.69,97594.67,30735
27.69,97594.67,30736
27.69,97593.67,30737
27.69,97592.02,30738
27.69,97596.66,30739
27.7,97599.02,30740
27.7,97588.75,30741
27.7,97593.56,30742
27.69,97593.52,30743
27.69,97596.63,30744
27.69,97597.28,30745
27.69,97595.56,30746
27.69,97599.27,30747
27.69,97605.5,30748
27.69,97597.63,30749
27.69,97591.41,30750
27.69,97593.23,30751
27.69,97595.3,30752
27.69,97594.51,30753
27.69,97594.64,30754
27.69,97594.47,30755
27.69,97590.75,30756
27.69,97590.53,30757
27.69,97591.86,30758
27.69,97596.33,30759
27.69,97597.79,30760
27.69,97595.83,30761
27.69,97593.64,30762
27.69,97596.83,30763
27.69,97598.98,30764
27.69,97597.66,30765
27.69,97597.5,30766
27.69,97598.16,30767
27.69,97595.8,30768
27.69,97595.22,30769
27.7,97592.89,30770
27.69,97592.48,30771
27.69,97591.66,30772
27.69,97593.97,30773
27.69,97594.8,30774
27.69,97594.02,30775
27.69,97592.35,30776
27.69,97592.52,30777
27.69,97588.34,30778
27.69,97590.03,30779
27.69,97590.16,30780
27.69,97590.82,30781
27.69,97594.84,30782
27.69,97593.64,30783
27.69,97591.86,30784
27.69,97590.19,30785
27.7,97589.58,30786
27.69,97591.66,30787
27.69,97592.48,30788
27.69,97593.84,30789
27.69,97594.02,30790
27.69,97596.33,30791
27.69,97596.66,30792
27.69,97595.96,30793
27.69,97596.33,30794
27.69,97595.63,30795
27.69,97593.86,30796
27.69,97595.88,30797
27.69,97596.52,30798
27.69,97595.88,30799
27.69,97593.86,30800
27.69,97597.55,30801
27.69,97599.77,30802
27.69,97596.88,30803
27.69,97598.2,30804
27.69,97594.8,30805
27.69,97597.21,30806
27.69,97596.39,30807
27.69,97603.67,30808
27.69,97605.5,30809
27.69,97605.74,30810
27.69,97599.37,30811
27.69,97599.66,30812
27.69,97603.59,30813
27.69,97604.41,30814
27.69,97608.23,30815
27.69,97604.62,30816
27.69,97599.94,30817
27.69,97601.11,30818
27.69,97600.77,30819
27.69,97604.62,30820
27.69,97601.27,30821
27.69,97604.8,30822
27.68,97602.08,30823
27.69,97599.83,30824
27.69,97600.82,30825
27.69,97602.81,30826
27.68,97604.39,30827
27.69,97604.34,30828
27.69,97600,30829
27.69,97596.84,30830
27.68,97599.13,30831
27.68,97596.31,30832
27.68,97595.23,30833
27.68,97596.14,30834
27.68,97597.39,30835
27.68,97600.22,30836
27.66,97598.61,30837
27.65,97596.05,30838
27.63,97592.66,30839
27.6,97591.91,30840
27.57,97594.66,30841
27.48,97594.22,30842
27.39,97590.48,30843
27.29,97589.82,30844
27.22,97589.92,30845
27.24,97590.97,30846
27.22,97593.56,30847
27.2,97592.66,30848
27.15,97598.86,30849
27.08,97596.26,30850
27.07,97597.77,30851
27.03,97589.75,30852
26.96,97594.02,30853
26.96,97593.56,30854
26.93,97594.48,30855
26.95,97595.52,30856
26.94,97598.48,30857
26.96,97597.98,30858
26.95,97595.17,30859
26.96,97592.98,30860
26.97,97600.84,30861
26.99,97604.97,30862
26.99,97602.7,30863
26.99,97597.77,30864
26.99,97595.36,30865
26.98,97593.14,30866
26.99,97592.1,30867
27,97594.4,30868
27,97595.06,30869
26.99,97592.47,30870
27,97591.05,30871
27.02,97592.16,30872
27.02,97592.36,30873
27.02,97592.48,30874
27.02,97595.14,30875
27.03,97594.42,30876
27.03,97591.9,30877
27.04,97595.58,30878
27.04,97596.94,30879
27.04,97593.25,30880
27.05,97597.31,30881
27.05,97599.59,30882
27.05,97590.94,30883
27.05,97597.78,30884
27.04,97595.91,30885
27.05,97594.25,30886
27.06,97593.13,30887
27.06,97591.34,30888
27.07,97593.56,30889
27.08,97590.45,30890
27.08,97589.42,30891
27.09,97591.23,30892
27.09,97587.88,30893
27.1,97591.39,30894
27.11,97590.58,30895
27.11,97586.72,30896
27.12,97587.99,30897
27.11,97594.98,30898
27.1,97595.3,30899
27.1,97590.56,30900
27.12,97595.38,30901
27.13,97591.84,30902
27.13,97592.63,30903
27.14,97590.76,30904
27.14,97593.83,30905
27.14,97591.34,30906
27.13,97591.06,30907
27.14,97593.7,30908
27.11,97595.98,30909
27.12,97594.42,30910
27.13,97597.47,30911
27.13,97597.38,30912
27.13,97600.41,30913
27.13,97598.3,30914
27.14,97599.97,30915
27.14,97601.45,30916
27.14,97609.73,30917
27.13,97608.11,30918
27.12,97599.25,30919
27.14,97608.73,30920
27.14,97604.14,30921
27.14,97601.03,30922
27.14,97601.61,30923
27.14,97601.11,30924
27.13,97604.55,30925
27.14,97601.28,30926
27.14,97608.27,30927
27.14,97603.02,30928
27.14,97597.47,30929
27.14,97596.31,30930
27.13,97599.5,30931
27.13,97601.69,30932
27.13,97601.36,30933
27.14,97600.79,30934
27.14,97600.63,30935
27.14,97598.95,30936
27.12,97600.7,30937
27.13,97599.46,30938
27.14,97598.97,30939
27.14,97598.34,30940
27.14,97596.98,30941
27.14,97600.5,30942
27.15,97599.23,30943
27.15,97595.3,30944
27.14,97596.06,30945
27.15,97595.47,30946
27.14,97598.21,30947
27.15,97599.74,30948
27.14,97601.03,30949
27.14,97600.16,30950
27.14,97598.21,30951
27.14,97599.83,30952
27.13,97601.08,30953
27.14,97607.12,30954
27.14,97608.39,30955
27.13,97600.58,30956
27.14,97599.45,30957
27.14,97596.89,30958
27.15,97599.28,30959
27.16,97602.58,30960
27.16,97600.47,30961
27.15,97600.94,30962
27.14,97594.91,30963
27.15,97594.94,30964
27.14,97596.23,30965
27.15,97599.61,30966
27.15,97600.39,30967
27.16,97602.83,30968
27.17,97602.61,30969
27.17,97604.47,30970
27.16,97602.86,30971
27.16,97605.19,30972
27.16,97606.05,30973
27.16,97604.24,30974
27.16,97604.97,30975
27.16,97607,30976
27.16,97608.99,30977
27.16,97608.66,30978
27.15,97604.59,30979
27.15,97605.53,30980
27.13,97607.03,30981
27.14,97608.27,30982
27.15,97607.03,30983
27.14,97607.66,30984
27.15,97608.8,30985
27.15,97612.15,30986
27.16,97613.26,30987
27.16,97617.27,30988
27.16,97621.33,30989
27.15,97621.39,30990
27.15,97619.89,30991
27.15,97611.34,30992
27.15,97614.52,30993
27.15,97614.48,30994
27.15,97613.66,30995
27.15,97613.53,30996
27.15,97613.69,30997
27.15,97611.53,30998
27.15,97611.66,30999
27.14,97616.59,31000
27.14,97617.52,31001
27.14,97612.72,31002
27.14,97610.4,31003
27.13,97611.13,31004
27.12,97610.68,31005
27.12,97609.31,31006
27.11,97608.57,31007
27.12,97610.81,31008
27.13,97611.25,31009
27.13,97610.8,31010
27.13,97612.25,31011
27.13,97614.94,31012
27.13,97611.95,31013
27.13,97612.01,31014
27.13,97612.25,31015
27.07,97611.28,31016
27.06,97608.11,31017
27.07,97605.58,31018
27.08,97609.38,31019
27.09,97607.92,31020
27.1,97608.88,31021
27.09,97609.91,31022
27.09,97611.36,31023
27.08,97609.38,31024
27.09,97608.34,31025
27.09,97610.08,31026
27.1,97611.72,31027
27.1,97611.56,31028
27.1,97610.93,31029
27.1,97612.27,31030
27.11,97615.61,31031
27.1,97615.41,31032
27.09,97612.59,31033
27.1,97613.95,31034
27.1,97614.45,31035
27.1,97615.7,31036
27.1,97615.53,31037
27.11,97617.44,31038
27.11,97614.67,31039
27.11,97615.45,31040
27.11,97615.61,31041
27.1,97616.56,31042
27.09,97614.54,31043
27.08,97607.69,31044
27.08,97608.47,31045
27.08,97608.64,31046
27.08,97608.47,31047
27.09,97607.88,31048
27.1,97607.83,31049
27.1,97608.41,31050
27.11,97611.1,31051
27.11,97609.98,31052
27.1,97606.95,31053
27.1,97609.03,31054
27.1,97607.42,31055
27.09,97607.13,31056
27.1,97612.67,31057
27.1,97613.88,31058
27.1,97613.17,31059
27.09,97618.16,31060
27.08,97618.58,31061
27.09,97623.48,31062
27.09,97618.84,31063
27.09,97624.14,31064
27.09,97623.69,31065
27.1,97623.89,31066
27.1,97623.94,31067
27.1,97618.92,31068
27.08,97615.92,31069
27.08,97619.07,31070
27.08,97621.22,31071
27.07,97624.06,31072
27.06,97618.63,31073
27.05,97614.67,31074
27.04,97618.46,31075
27.04,97622.27,31076
27.03,97615.29,31077
27.03,97614.25,31078
27.03,97617.81,31079
27.05,97622.61,31080
27.05,97624.39,31081
27.06,97619.46,31082
27.06,97621.95,31083
27.05,97625.19,31084
27.05,97627.45,31085
27.04,97626.63,31086
27.03,97626.83,31087
27,97626.8,31088
27.01,97623.15,31089
27.02,97625.44,31090
27.02,97623.88,31091
27.02,97621.42,31092
27.03,97622.98,31093
27.02,97617.81,31094
27.02,97621.55,31095
27.02,97622.12,31096
27.02,97621.67,31097
27.02,97623.21,31098
27.01,97627.25,31099
27,97631.11,31100
26.97,97627.45,31101
26.97,97617.51,31102
26.97,97622.48,31103
26.98,97625.38,31104
26.99,97623.52,31105
26.99,97624.17,31106
26.99,97623.34,31107
26.98,97624.27,31108
26.97,97627.07,31109
26.96,97626.55,31110
26.96,97628.63,31111
26.96,97631.1,31112
26.97,97633.2,31113
26.97,97630.27,31114
26.97,97626.62,31115
26.97,97626.16,31116
26.97,97628.89,31117
26.98,97629.34,31118
26.97,97630.88,31119
26.97,97625.95,31120
26.96,97631.8,31121
26.96,97629.94,31122
26.96,97629.03,31123
26.95,97629.44,31124
26.95,97627.95,31125
26.96,97631.84,31126
26.96,97636.86,31127
26.96,97634.55,31128
26.95,97634.95,31129
26.95,97637.51,31130
26.95,97637.69,31131
26.95,97637.89,31132
26.95,97643.2,31133
26.96,97633.67,31134
26.94,97632.34,31135
26.92,97640.39,31136
26.94,97637.59,31137
26.95,97638.72,31138
26.96,97638.14,31139
26.96,97636.8,31140
26.95,97640.04,31141
26.95,97643.52,31142
26.94,97644.05,31143
26.94,97646.16,31144
26.95,97643.64,31145
26.95,97641.91,31146
26.96,97635.23,31147
26.96,97635.7,31148
26.95,97636.36,31149
26.95,97640.08,31150
26.94,97642.69,31151
26.94,97635.36,31152
26.94,97636.39,31153
26.89,97630.03,31154
26.89,97633.3,31155
26.91,97635.43,31156
26.91,97624.76,31157
26.92,97623.38,31158
26.93,97636.53,31159
26.93,97637.61,31160
26.93,97640.67,31161
26.92,97638.48,31162
26.92,97640.96,31163
26.92,97644.73,31164
26.93,97643.7,31165
26.93,97634.17,31166
26.93,97634.43,31167
26.92,97639.09,31168
26.93,97642.38,31169
26.92,97638.08,31170
26.91,97641.15,31171
26.92,97646.09,31172
26.91,97651.58,31173
26.91,97651.65,31174
26.91,97651.91,31175
26.92,97647.84,31176
26.9,97655.05,31177
26.89,97651.51,31178
26.9,97651.91,31179
26.9,97652.94,31180
26.91,97655.22,31181
26.91,97648.61,31182
26.91,97649.17,31183
26.91,97649.7,31184
26.91,97648.92,31185
26.91,97649.92,31186
26.9,97647.61,31187
26.91,97650.37,31188
26.9,97650.78,31189
26.9,97646.2,31190
26.9,97647.64,31191
26.9,97651.95,31192
26.9,97656.91,31193
26.9,97655.22,31194
26.9,97657.73,31195
26.89,97650.58,31196
26.88,97655.44,31197
26.87,97663.09,31198
26.88,97659.41,31199
26.88,97664.48,31200
26.88,97663.88,31201
